Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,County,District,Ward,District Code,Ward Code,Country,County Code,Constituency,Introduced,Terminated,Parish,National Park,Population,Households,Built up area,Built up sub-division,Lower layer super output area,Rural/urban,Region,Altitude,London zone,LSOA Code,Local authority,MSOA Code,Middle layer super output area,Parish Code,Census output area,Constituency Code,Index of Multiple Deprivation,Quality,User Type,Last updated,Nearest station,Distance to station,Postcode area,Postcode district,Police force,Water company,Plus Code,Average Income,Sewage Company,Travel To Work Area,ITL level 2,ITL level 3
OX1 2HG,Yes,51.756735,-1.263553,450929,206706,SP509067,"Oxfordshire","Oxford","Carfax & Jericho",E07000178,E05013098,England,E10000025,"Oxford West and Abingdon",1980-01-01,,"Oxford, unparished area","",42,18,"Oxford","Oxford","Oxford 009D","Urban city and town",South East,63,,E01028551,Oxfordshire,E02005948,"Osney, Jericho & Port Meadow",E43000128,E00175321,E14000874,18117,1,0,2021-09-22,"Oxford",0.579354,OX,OX1,"Thames Valley","Thames Water",9C3WQP4P+MH,58500,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 2HH,No,51.758495,-1.261800,451048,206903,SP510069,"Oxfordshire","Oxford","Carfax & Jericho",E07000178,E05013098,England,E10000025,"Oxford East",1980-01-01,1999-06-01,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008A","Urban city and town",South East,68,,E01028521,Oxfordshire,E02005947,"Oxford Central",E43000128,E00145301,E14000873,21643,3,1,2021-09-22,"Oxford",0.799177,OX,OX1,"Thames Valley","",9C3WQP5Q+97,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 2HJ,No,51.750231,-1.267367,450673,205980,SP506059,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford East",1995-01-01,2006-03-01,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008B","Urban city and town",South East,59,,E01028522,Oxfordshire,E02005947,"Oxford Central",E43000128,E00172573,E14000873,5004,1,1,2021-09-22,"Oxford",0.410366,OX,OX1,"Thames Valley","",9C3WQP2M+33,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 2HL,No,51.753106,-1.266929,450700,206300,SP507063,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford East",1986-04-01,1986-12-01,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008A","Urban city and town",South East,62,,E01028521,Oxfordshire,E02005947,"Oxford Central",E43000128,E00172575,E14000873,21643,8,1,2021-09-22,"Oxford",0.226012,OX,OX1,"Thames Valley","",9C3WQP3M+66,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 2HN,No,51.753106,-1.266929,450700,206300,SP507063,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford East",1980-01-01,1986-12-01,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008A","Urban city and town",South East,62,,E01028521,Oxfordshire,E02005947,"Oxford Central",E43000128,E00172575,E14000873,21643,8,1,2021-09-22,"Oxford",0.226012,OX,OX1,"Thames Valley","",9C3WQP3M+66,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 2HP,Yes,51.758675,-1.261724,451053,206923,SP510069,"Oxfordshire","Oxford","Walton Manor",E07000178,E05013118,England,E10000025,"Oxford West and Abingdon",1980-01-01,,"Oxford, unparished area","",11,3,"Oxford","Oxford","Oxford 008E","Urban city and town",South East,68,,E01033282,Oxfordshire,E02005947,"Oxford Central",E43000128,E00172568,E14000874,28171,1,0,2021-09-22,"Oxford",0.816907,OX,OX1,"Thames Valley","Thames Water",9C3WQP5Q+F8,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 2HQ,Yes,51.757461,-1.263266,450948,206787,SP509067,"Oxfordshire","Oxford","Carfax & Jericho",E07000178,E05013098,England,E10000025,"Oxford East",1980-01-01,,"Oxford, unparished area","",88,23,"Oxford","Oxford","Oxford 008A","Urban city and town",South East,65,,E01028521,Oxfordshire,E02005947,"Oxford Central",E43000128,E00145302,E14000873,21643,1,0,2021-09-22,"Oxford",0.646944,OX,OX1,"Thames Valley","Thames Water",9C3WQP4P+XM,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 2HR,No,51.758473,-1.262496,451000,206900,SP509069,"Oxfordshire","Oxford","Walton Manor",E07000178,E05013118,England,E10000025,"Oxford West and Abingdon",1993-08-01,1995-07-01,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008E","Urban city and town",South East,67,,E01033282,Oxfordshire,E02005947,"Oxford Central",E43000128,E00172568,E14000874,28171,8,1,2021-09-22,"Oxford",0.763708,OX,OX1,"Thames Valley","",9C3WQP5Q+92,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 2HS,Yes,51.758580,-1.261505,451068,206913,SP510069,"Oxfordshire","Oxford","Carfax & Jericho",E07000178,E05013098,England,E10000025,"Oxford East",1990-07-01,,"Oxford, unparished area","",4,1,"Oxford","Oxford","Oxford 008A","Urban city and town",South East,68,,E01028521,Oxfordshire,E02005947,"Oxford Central",E43000128,E00145301,E14000873,21643,1,0,2021-09-22,"Oxford",0.820363,OX,OX1,"Thames Valley","Thames Water",9C3WQP5Q+C9,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 2HT,Yes,51.758525,-1.262292,451014,206906,SP510069,"Oxfordshire","Oxford","Walton Manor",E07000178,E05013118,England,E10000025,"Oxford West and Abingdon",1980-01-01,,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008E","Urban city and town",South East,67,,E01033282,Oxfordshire,E02005947,"Oxford Central",E43000128,E00172568,E14000874,28171,1,1,2021-09-22,"Oxford",0.777594,OX,OX1,"Thames Valley","Thames Water",9C3WQP5Q+C3,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 2HU,Yes,51.758232,-1.262862,450975,206873,SP509068,"Oxfordshire","Oxford","Walton Manor",E07000178,E05013118,England,E10000025,"Oxford West and Abingdon",1980-01-01,,"Oxford, unparished area","",9,4,"Oxford","Oxford","Oxford 008E","Urban city and town",South East,66,,E01033282,Oxfordshire,E02005947,"Oxford Central",E43000128,E00172568,E14000874,28171,1,0,2021-09-22,"Oxford",0.726955,OX,OX1,"Thames Valley","Thames Water",9C3WQP5P+7V,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 2HW,No,51.753115,-1.268378,450600,206300,SP505063,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford West and Abingdon",1986-04-01,1986-12-01,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 009D","Urban city and town",South East,62,,E01028551,Oxfordshire,E02005948,"Osney, Jericho & Port Meadow",E43000128,E00145454,E14000874,18117,8,1,2021-09-22,"Oxford",0.129278,OX,OX1,"Thames Valley","",9C3WQP3J+6J,58500,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 2HX,No,51.750231,-1.267367,450673,205980,SP506059,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford East",1993-01-01,2006-03-01,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008B","Urban city and town",South East,59,,E01028522,Oxfordshire,E02005947,"Oxford Central",E43000128,E00172573,E14000873,5004,1,1,2021-09-22,"Oxford",0.410366,OX,OX1,"Thames Valley","",9C3WQP2M+33,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 2HY,Yes,51.757758,-1.261797,451049,206821,SP510068,"Oxfordshire","Oxford","Carfax & Jericho",E07000178,E05013098,England,E10000025,"Oxford East",1980-01-01,,"Oxford, unparished area","",2,1,"Oxford","Oxford","Oxford 008A","Urban city and town",South East,67,,E01028521,Oxfordshire,E02005947,"Oxford Central",E43000128,E00145301,E14000873,21643,1,0,2021-09-22,"Oxford",0.744752,OX,OX1,"Thames Valley","Thames Water",9C3WQP5Q+47,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 2HZ,No,51.750231,-1.267367,450673,205980,SP506059,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford East",1993-01-01,2006-03-01,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008B","Urban city and town",South East,59,,E01028522,Oxfordshire,E02005947,"Oxford Central",E43000128,E00172573,E14000873,5004,1,1,2021-09-22,"Oxford",0.410366,OX,OX1,"Thames Valley","",9C3WQP2M+33,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 2JA,Yes,51.757094,-1.262054,451032,206747,SP510067,"Oxfordshire","Oxford","Carfax & Jericho",E07000178,E05013098,England,E10000025,"Oxford East",1980-01-01,,"Oxford, unparished area","",2,1,"Oxford","Oxford","Oxford 008A","Urban city and town",South East,66,,E01028521,Oxfordshire,E02005947,"Oxford Central",E43000128,E00145302,E14000873,21643,1,1,2021-09-22,"Oxford",0.685721,OX,OX1,"Thames Valley","Thames Water",9C3WQP4Q+R5,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 2JB,No,51.759408,-1.268276,450600,207000,SP505070,"Oxfordshire","Oxford","Carfax & Jericho",E07000178,E05013098,England,E10000025,"Oxford West and Abingdon",1980-01-01,1991-12-01,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 009C","Urban city and town",South East,60,,E01028550,Oxfordshire,E02005948,"Osney, Jericho & Port Meadow",E43000128,E00145449,E14000874,19598,8,1,2021-09-22,"Oxford",0.669478,OX,OX1,"Thames Valley","",9C3WQP5J+QM,58500,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 2JD,Yes,51.758038,-1.262010,451034,206852,SP510068,"Oxfordshire","Oxford","Carfax & Jericho",E07000178,E05013098,England,E10000025,"Oxford East",1980-01-01,,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008A","Urban city and town",South East,67,,E01028521,Oxfordshire,E02005947,"Oxford Central",E43000128,E00145301,E14000873,21643,1,1,2021-09-22,"Oxford",0.753964,OX,OX1,"Thames Valley","Thames Water",9C3WQP5Q+65,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 2JE,No,51.750231,-1.267367,450673,205980,SP506059,"Oxfordshire","Oxford","Osney & St Thomas",E07000178,E05013111,England,E10000025,"Oxford East",1993-01-01,2006-03-01,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008B","Urban city and town",South East,59,,E01028522,Oxfordshire,E02005947,"Oxford Central",E43000128,E00172573,E14000873,5004,1,1,2021-09-22,"Oxford",0.410366,OX,OX1,"Thames Valley","",9C3WQP2M+33,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 2JF,Yes,51.757278,-1.262732,450985,206767,SP509067,"Oxfordshire","Oxford","Carfax & Jericho",E07000178,E05013098,England,E10000025,"Oxford East",1980-01-01,,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008A","Urban city and town",South East,65,,E01028521,Oxfordshire,E02005947,"Oxford Central",E43000128,E00145302,E14000873,21643,1,0,2021-09-22,"Oxford",0.661201,OX,OX1,"Thames Valley","Thames Water",9C3WQP4P+WW,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 2JG,Yes,51.757438,-1.265193,450815,206783,SP508067,"Oxfordshire","Oxford","Carfax & Jericho",E07000178,E05013098,England,E10000025,"Oxford West and Abingdon",1980-01-01,,"Oxford, unparished area","",55,24,"Oxford","Oxford","Oxford 009D","Urban city and town",South East,62,,E01028551,Oxfordshire,E02005948,"Osney, Jericho & Port Meadow",E43000128,E00175321,E14000874,18117,1,0,2021-09-22,"Oxford",0.555218,OX,OX1,"Thames Valley","Thames Water",9C3WQP4M+XW,58500,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 2JH,Yes,51.758013,-1.262818,450978,206849,SP509068,"Oxfordshire","Oxford","Carfax & Jericho",E07000178,E05013098,England,E10000025,"Oxford East",1980-01-01,,"Oxford, unparished area","",73,0,"Oxford","Oxford","Oxford 008A","Urban city and town",South East,67,,E01028521,Oxfordshire,E02005947,"Oxford Central",E43000128,E00145301,E14000873,21643,1,0,2021-09-22,"Oxford",0.711681,OX,OX1,"Thames Valley","Thames Water",9C3WQP5P+6V,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 2JJ,Yes,51.757119,-1.264590,450857,206748,SP508067,"Oxfordshire","Oxford","Carfax & Jericho",E07000178,E05013098,England,E10000025,"Oxford West and Abingdon",1980-01-01,,"Oxford, unparished area","",69,35,"Oxford","Oxford","Oxford 009D","Urban city and town",South East,62,,E01028551,Oxfordshire,E02005948,"Osney, Jericho & Port Meadow",E43000128,E00175324,E14000874,18117,1,0,2021-09-22,"Oxford",0.555427,OX,OX1,"Thames Valley","Thames Water",9C3WQP4P+R5,58500,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 2JL,Yes,51.756830,-1.265739,450778,206715,SP507067,"Oxfordshire","Oxford","Carfax & Jericho",E07000178,E05013098,England,E10000025,"Oxford West and Abingdon",1980-01-01,,"Oxford, unparished area","",15,9,"Oxford","Oxford","Oxford 009D","Urban city and town",South East,62,,E01028551,Oxfordshire,E02005948,"Osney, Jericho & Port Meadow",E43000128,E00175321,E14000874,18117,1,0,2021-09-22,"Oxford",0.478989,OX,OX1,"Thames Valley","Thames Water",9C3WQP4M+PP,58500,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 2JN,Yes,51.757547,-1.263989,450898,206796,SP508067,"Oxfordshire","Oxford","Carfax & Jericho",E07000178,E05013098,England,E10000025,"Oxford West and Abingdon",1980-01-01,,"Oxford, unparished area","",10,4,"Oxford","Oxford","Oxford 009D","Urban city and town",South East,64,,E01028551,Oxfordshire,E02005948,"Osney, Jericho & Port Meadow",E43000128,E00175324,E14000874,18117,1,0,2021-09-22,"Oxford",0.618384,OX,OX1,"Thames Valley","Thames Water",9C3WQP5P+2C,58500,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 2JP,Yes,51.757898,-1.264113,450889,206835,SP508068,"Oxfordshire","Oxford","Carfax & Jericho",E07000178,E05013098,England,E10000025,"Oxford West and Abingdon",1999-12-01,,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 009D","Urban city and town",South East,64,,E01028551,Oxfordshire,E02005948,"Osney, Jericho & Port Meadow",E43000128,E00175324,E14000874,18117,1,0,2021-09-22,"Oxford",0.641771,OX,OX1,"Thames Valley","Thames Water",9C3WQP5P+59,58500,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 2JQ,Yes,51.757584,-1.265538,450791,206799,SP507067,"Oxfordshire","Oxford","Carfax & Jericho",E07000178,E05013098,England,E10000025,"Oxford West and Abingdon",1980-01-01,,"Oxford, unparished area","",82,50,"Oxford","Oxford","Oxford 009C","Urban city and town",South East,62,,E01028550,Oxfordshire,E02005948,"Osney, Jericho & Port Meadow",E43000128,E00145438,E14000874,19598,1,0,2021-09-22,"Oxford",0.554175,OX,OX1,"Thames Valley","Thames Water",9C3WQP5M+2Q,58500,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 2JR,No,51.756684,-1.263974,450900,206700,SP508067,"Oxfordshire","Oxford","Carfax & Jericho",E07000178,E05013098,England,E10000025,"Oxford West and Abingdon",1990-02-01,1994-05-01,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 009D","Urban city and town",South East,62,,E01028551,Oxfordshire,E02005948,"Osney, Jericho & Port Meadow",E43000128,E00175321,E14000874,18117,8,1,2021-09-22,"Oxford",0.553305,OX,OX1,"Thames Valley","",9C3WQP4P+MC,58500,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 2JS,No,51.756684,-1.263974,450900,206700,SP508067,"Oxfordshire","Oxford","Carfax & Jericho",E07000178,E05013098,England,E10000025,"Oxford West and Abingdon",1994-05-01,1994-12-01,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 009D","Urban city and town",South East,62,,E01028551,Oxfordshire,E02005948,"Osney, Jericho & Port Meadow",E43000128,E00175321,E14000874,18117,8,1,2021-09-22,"Oxford",0.553305,OX,OX1,"Thames Valley","",9C3WQP4P+MC,58500,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 2JT,No,51.757132,-1.263821,450910,206750,SP509067,"Oxfordshire","Oxford","Carfax & Jericho",E07000178,E05013098,England,E10000025,"Oxford West and Abingdon",1980-01-01,2001-02-01,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 009D","Urban city and town",South East,63,,E01028551,Oxfordshire,E02005948,"Osney, Jericho & Port Meadow",E43000128,E00175324,E14000874,18117,1,1,2021-09-22,"Oxford",0.594094,OX,OX1,"Thames Valley","",9C3WQP4P+VF,58500,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 2JU,No,51.755794,-1.265437,450800,206600,SP507066,"Oxfordshire","Oxford","Carfax & Jericho",E07000178,E05013098,England,E10000025,"Oxford West and Abingdon",1980-01-01,1995-01-01,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 009D","Urban city and town",South East,61,,E01028551,Oxfordshire,E02005948,"Osney, Jericho & Port Meadow",E43000128,E00175321,E14000874,18117,8,1,2021-09-22,"Oxford",0.412848,OX,OX1,"Thames Valley","",9C3WQP4M+8R,58500,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 2JW,Yes,51.756417,-1.264514,450863,206670,SP508066,"Oxfordshire","Oxford","Carfax & Jericho",E07000178,E05013098,England,E10000025,"Oxford West and Abingdon",1980-01-01,,"Oxford, unparished area","",22,7,"Oxford","Oxford","Oxford 009D","Urban city and town",South East,62,,E01028551,Oxfordshire,E02005948,"Osney, Jericho & Port Meadow",E43000128,E00175321,E14000874,18117,1,0,2021-09-22,"Oxford",0.505778,OX,OX1,"Thames Valley","Thames Water",9C3WQP4P+H5,58500,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 2JX,No,51.757583,-1.263959,450900,206800,SP508068,"Oxfordshire","Oxford","Carfax & Jericho",E07000178,E05013098,England,E10000025,"Oxford West and Abingdon",1988-03-01,1991-12-01,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 009D","Urban city and town",South East,64,,E01028551,Oxfordshire,E02005948,"Osney, Jericho & Port Meadow",E43000128,E00175324,E14000874,18117,8,1,2021-09-22,"Oxford",0.622712,OX,OX1,"Thames Valley","",9C3WQP5P+2C,58500,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 2JY,No,51.758473,-1.262496,451000,206900,SP509069,"Oxfordshire","Oxford","Walton Manor",E07000178,E05013118,England,E10000025,"Oxford West and Abingdon",1980-01-01,1981-12-01,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008E","Urban city and town",South East,67,,E01033282,Oxfordshire,E02005947,"Oxford Central",E43000128,E00172568,E14000874,28171,8,1,2021-09-22,"Oxford",0.763708,OX,OX1,"Thames Valley","",9C3WQP5Q+92,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 2JZ,No,51.756665,-1.261076,451100,206700,SP511066,"Oxfordshire","Oxford","Carfax & Jericho",E07000178,E05013098,England,E10000025,"Oxford East",1980-01-01,1986-12-01,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008A","Urban city and town",South East,67,,E01028521,Oxfordshire,E02005947,"Oxford Central",E43000128,E00145301,E14000873,21643,8,1,2021-09-22,"Oxford",0.71684,OX,OX1,"Thames Valley","",9C3WQP4Q+MH,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 2LA,Yes,51.756858,-1.260276,451155,206722,SP511067,"Oxfordshire","Oxford","Carfax & Jericho",E07000178,E05013098,England,E10000025,"Oxford East",1980-01-01,,"Oxford, unparished area","",2,1,"Oxford","Oxford","Oxford 008A","Urban city and town",South East,68,,E01028521,Oxfordshire,E02005947,"Oxford Central",E43000128,E00145301,E14000873,21643,1,0,2021-09-22,"Oxford",0.775351,OX,OX1,"Thames Valley","Thames Water",9C3WQP4Q+PV,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 2LB,Yes,51.756739,-1.261394,451078,206708,SP510067,"Oxfordshire","Oxford","Carfax & Jericho",E07000178,E05013098,England,E10000025,"Oxford East",1980-01-01,,"Oxford, unparished area","",67,0,"Oxford","Oxford","Oxford 008A","Urban city and town",South East,67,,E01028521,Oxfordshire,E02005947,"Oxford Central",E43000128,E00145301,E14000873,21643,1,1,2021-09-22,"Oxford",0.702053,OX,OX1,"Thames Valley","Thames Water",9C3WQP4Q+MC,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 2LD,Yes,51.757196,-1.261111,451097,206759,SP510067,"Oxfordshire","Oxford","Carfax & Jericho",E07000178,E05013098,England,E10000025,"Oxford East",1980-01-01,,"Oxford, unparished area","",7,4,"Oxford","Oxford","Oxford 008A","Urban city and town",South East,67,,E01028521,Oxfordshire,E02005947,"Oxford Central",E43000128,E00145301,E14000873,21643,1,0,2021-09-22,"Oxford",0.745578,OX,OX1,"Thames Valley","Thames Water",9C3WQP4Q+VH,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
OX1 2LE,Yes,51.755927,-1.260914,451112,206618,SP511066,"Oxfordshire","Oxford","Carfax & Jericho",E07000178,E05013098,England,E10000025,"Oxford East",1980-01-01,,"Oxford, unparished area","",,,"Oxford","Oxford","Oxford 008A","Urban city and town",South East,68,,E01028521,Oxfordshire,E02005947,"Oxford Central",E43000128,E00145301,E14000873,21643,1,1,2021-09-22,"Oxford",0.690566,OX,OX1,"Thames Valley","Thames Water",9C3WQP4Q+9J,36100,"","Oxford","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC"
