Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,County,District,Ward,District Code,Ward Code,Country,County Code,Constituency,Introduced,Terminated,Parish,National Park,Population,Households,Built up area,Built up sub-division,Lower layer super output area,Rural/urban,Region,Altitude,London zone,LSOA Code,Local authority,MSOA Code,Middle layer super output area,Parish Code,Census output area,Constituency Code,Index of Multiple Deprivation,Quality,User Type,Last updated,Nearest station,Distance to station,Postcode area,Postcode district,Police force,Water company,Plus Code,Average Income,Sewage Company,Travel To Work Area,ITL level 2,ITL level 3
RG14 2YZ,No,51.400009,-1.322251,447245,166993,SU472669,"","West Berkshire","Newbury Central",E06000037,E05012141,England,E99999999,"Newbury",1995-07-01,2006-03-01,"Newbury","",,,"Newbury/Thatcham","Newbury","West Berkshire 019C","Urban city and town",South East,80,,E01016347,,E02003385,"Newbury Central & Greenham",E04001207,E00082570,E14000830,17784,1,1,2021-09-22,"Newbury",0.265535,RG,RG14,"Thames Valley","",9C3WCM2H+23,54600,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 2ZG,No,51.400009,-1.322251,447245,166993,SU472669,"","West Berkshire","Newbury Central",E06000037,E05012141,England,E99999999,"Newbury",2004-03-01,2006-05-01,"Newbury","",,,"Newbury/Thatcham","Newbury","West Berkshire 019C","Urban city and town",South East,80,,E01016347,,E02003385,"Newbury Central & Greenham",E04001207,E00082570,E14000830,17784,1,1,2021-09-22,"Newbury",0.265535,RG,RG14,"Thames Valley","",9C3WCM2H+23,54600,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 2ZJ,Yes,51.400071,-1.322063,447258,167000,SU472670,"","West Berkshire","Newbury Central",E06000037,E05012141,England,E99999999,"Newbury",2009-08-01,,"Newbury","",,,"Newbury/Thatcham","Newbury","West Berkshire 019C","Urban city and town",South East,80,,E01016347,,E02003385,"Newbury Central & Greenham",E04001207,E00082570,E14000830,17784,1,1,2021-09-22,"Newbury",0.274666,RG,RG14,"Thames Valley","Thames Water",9C3WCM2H+25,54600,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 2ZN,No,51.400009,-1.322251,447245,166993,SU472669,"","West Berkshire","Newbury Central",E06000037,E05012141,England,E99999999,"Newbury",2002-10-01,2002-11-01,"Newbury","",,,"Newbury/Thatcham","Newbury","West Berkshire 019C","Urban city and town",South East,80,,E01016347,,E02003385,"Newbury Central & Greenham",E04001207,E00082570,E14000830,17784,5,1,2021-09-22,"Newbury",0.265535,RG,RG14,"Thames Valley","",9C3WCM2H+23,54600,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 2ZP,No,51.400009,-1.322251,447245,166993,SU472669,"","West Berkshire","Newbury Central",E06000037,E05012141,England,E99999999,"Newbury",2003-09-01,2006-01-01,"Newbury","",,,"Newbury/Thatcham","Newbury","West Berkshire 019C","Urban city and town",South East,80,,E01016347,,E02003385,"Newbury Central & Greenham",E04001207,E00082570,E14000830,17784,1,1,2021-09-22,"Newbury",0.265535,RG,RG14,"Thames Valley","",9C3WCM2H+23,54600,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 2ZQ,No,51.400009,-1.322251,447245,166993,SU472669,"","West Berkshire","Newbury Central",E06000037,E05012141,England,E99999999,"Newbury",2003-09-01,2006-10-01,"Newbury","",,,"Newbury/Thatcham","Newbury","West Berkshire 019C","Urban city and town",South East,80,,E01016347,,E02003385,"Newbury Central & Greenham",E04001207,E00082570,E14000830,17784,1,1,2021-09-22,"Newbury",0.265535,RG,RG14,"Thames Valley","",9C3WCM2H+23,54600,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 2ZR,No,51.400009,-1.322251,447245,166993,SU472669,"","West Berkshire","Newbury Central",E06000037,E05012141,England,E99999999,"Newbury",2004-05-01,2007-01-01,"Newbury","",,,"Newbury/Thatcham","Newbury","West Berkshire 019C","Urban city and town",South East,80,,E01016347,,E02003385,"Newbury Central & Greenham",E04001207,E00082570,E14000830,17784,1,1,2021-09-22,"Newbury",0.265535,RG,RG14,"Thames Valley","",9C3WCM2H+23,54600,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 2ZT,No,51.400009,-1.322251,447245,166993,SU472669,"","West Berkshire","Newbury Central",E06000037,E05012141,England,E99999999,"Newbury",2004-10-01,2009-11-01,"Newbury","",,,"Newbury/Thatcham","Newbury","West Berkshire 019C","Urban city and town",South East,80,,E01016347,,E02003385,"Newbury Central & Greenham",E04001207,E00082570,E14000830,17784,1,1,2021-09-22,"Newbury",0.265535,RG,RG14,"Thames Valley","",9C3WCM2H+23,54600,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 3AA,Yes,51.417912,-1.328487,446793,168980,SU467689,"","West Berkshire","Newbury Speen",E06000037,E05012144,England,E99999999,"Newbury",1995-07-01,,"Shaw cum Donnington","",104,49,"Newbury/Thatcham","Newbury","West Berkshire 012C","Urban city and town",South East,100,,E01016323,,E02003378,"Newbury North West",E04001187,E00082456,E14000830,27310,1,0,2021-09-22,"Newbury",2.28504,RG,RG14,"Thames Valley","Thames Water",9C3WCM9C+5J,49100,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 3AB,Yes,51.419240,-1.328122,446817,169128,SU468691,"","West Berkshire","Newbury Speen",E06000037,E05012144,England,E99999999,"Newbury",1995-07-01,,"Shaw cum Donnington","",9,3,"Newbury/Thatcham","Newbury","West Berkshire 012D","Urban city and town",South East,101,,E01016324,,E02003378,"Newbury North West",E04001187,E00082460,E14000830,26905,1,0,2021-09-22,"Newbury",2.42664,RG,RG14,"Thames Valley","Thames Water",9C3WCM9C+MQ,49100,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 3AD,Yes,51.420094,-1.328066,446820,169223,SU468692,"","West Berkshire","Newbury Speen",E06000037,E05012144,England,E99999999,"Newbury",1995-07-01,,"Shaw cum Donnington","",20,8,"Newbury/Thatcham","Newbury","West Berkshire 012D","Urban city and town",South East,101,,E01016324,,E02003378,"Newbury North West",E04001187,E00082460,E14000830,26905,1,0,2021-09-22,"Newbury",2.51995,RG,RG14,"Thames Valley","Thames Water",9C3WCMCC+2Q,49100,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 3AE,Yes,51.420687,-1.327957,446827,169289,SU468692,"","West Berkshire","Newbury Speen",E06000037,E05012144,England,E99999999,"Newbury",1996-12-01,,"Shaw cum Donnington","",13,5,"Newbury/Thatcham","Newbury","West Berkshire 012D","Urban city and town",South East,99,,E01016324,,E02003378,"Newbury North West",E04001187,E00082460,E14000830,26905,1,0,2021-09-22,"Newbury",2.58413,RG,RG14,"Thames Valley","Thames Water",9C3WCMCC+7R,49100,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 3AG,Yes,51.421642,-1.328274,446804,169395,SU468693,"","West Berkshire","Newbury Speen",E06000037,E05012144,England,E99999999,"Newbury",1995-07-01,,"Shaw cum Donnington","",15,7,"Newbury/Thatcham","Newbury","West Berkshire 012D","Urban city and town",South East,99,,E01016324,,E02003378,"Newbury North West",E04001187,E00082460,E14000830,26905,1,0,2021-09-22,"Newbury",2.69227,RG,RG14,"Thames Valley","Thames Water",9C3WCMCC+MM,49100,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 3AH,Yes,51.424304,-1.325229,447013,169693,SU470696,"","West Berkshire","Newbury Speen",E06000037,E05012144,England,E99999999,"Newbury",1995-07-01,,"Shaw cum Donnington","",2,1,"","","West Berkshire 012D","Urban city and town",South East,92,,E01016324,,E02003378,"Newbury North West",E04001187,E00082460,E14000830,26905,1,0,2021-09-22,"Newbury",2.96635,RG,RG14,"Thames Valley","Thames Water",9C3WCMFF+PW,49100,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 3AJ,Yes,51.424648,-1.322606,447195,169733,SU471697,"","West Berkshire","Newbury Speen",E06000037,E05012144,England,E99999999,"Newbury",1995-07-01,,"Shaw cum Donnington","",8,6,"","","West Berkshire 012D","Rural village",South East,113,,E01016324,,E02003378,"Newbury North West",E04001187,E00082459,E14000830,26905,1,0,2021-09-22,"Newbury",3.00008,RG,RG14,"Thames Valley","Thames Water",9C3WCMFG+VX,49100,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 3AL,Yes,51.427390,-1.325600,446984,170036,SU469700,"","West Berkshire","Newbury Speen",E06000037,E05012144,England,E99999999,"Newbury",1995-07-01,,"Shaw cum Donnington","",2,1,"","","West Berkshire 012D","Rural village",South East,94,,E01016324,,E02003378,"Newbury North West",E04001187,E00082459,E14000830,26905,1,0,2021-09-22,"Newbury",3.31017,RG,RG14,"Thames Valley","Thames Water",9C3WCMGF+XQ,49100,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 3AN,No,51.434258,-1.325269,447000,170800,SU470708,"","West Berkshire","Chieveley & Cold Ash",E06000037,E05012137,England,E99999999,"Newbury",1995-07-01,1996-06-01,"Chieveley","",,,"","","West Berkshire 001A","Rural hamlet and isolated dwellings",South East,98,,E01016277,,E02003367,"Chieveley, East Isley & Compton",E04001161,E00082231,E14000830,22968,8,0,2021-09-22,"Newbury",4.07131,RG,RG14,"Thames Valley","Thames Water",9C3WCMMF+PV,65100,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 3AP,Yes,51.432796,-1.324284,447070,170638,SU470706,"","West Berkshire","Chieveley & Cold Ash",E06000037,E05012137,England,E99999999,"Newbury",1995-07-01,,"Chieveley","",7,4,"","","West Berkshire 001A","Rural hamlet and isolated dwellings",South East,97,,E01016277,,E02003367,"Chieveley, East Isley & Compton",E04001161,E00082231,E14000830,22968,1,0,2021-09-22,"Newbury",3.90668,RG,RG14,"Thames Valley","Thames Water",9C3WCMMG+47,65100,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 3AQ,Yes,51.421017,-1.329045,446751,169325,SU467693,"","West Berkshire","Newbury Speen",E06000037,E05012144,England,E99999999,"Newbury",1995-07-01,,"Shaw cum Donnington","",29,9,"Newbury/Thatcham","Newbury","West Berkshire 012D","Urban city and town",South East,104,,E01016324,,E02003378,"Newbury North West",E04001187,E00082460,E14000830,26905,1,0,2021-09-22,"Newbury",2.63169,RG,RG14,"Thames Valley","Thames Water",9C3WCMCC+C9,49100,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 3AY,Yes,51.418170,-1.329715,446707,169008,SU467690,"","West Berkshire","Newbury Speen",E06000037,E05012144,England,E99999999,"Newbury",1995-07-01,,"Shaw cum Donnington","",7,2,"Newbury/Thatcham","Newbury","West Berkshire 012C","Urban city and town",South East,94,,E01016323,,E02003378,"Newbury North West",E04001187,E00082456,E14000830,27310,1,0,2021-09-22,"Newbury",2.32916,RG,RG14,"Thames Valley","Thames Water",9C3WCM9C+74,49100,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 3BA,Yes,51.421917,-1.330729,446633,169424,SU466694,"","West Berkshire","Newbury Speen",E06000037,E05012144,England,E99999999,"Newbury",1995-07-01,,"Shaw cum Donnington","",20,7,"Newbury/Thatcham","Newbury","West Berkshire 012C","Urban city and town",South East,110,,E01016323,,E02003378,"Newbury North West",E04001187,E00082456,E14000830,27310,1,0,2021-09-22,"Newbury",2.75115,RG,RG14,"Thames Valley","Thames Water",9C3WCMC9+QP,49100,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 3BB,Yes,51.427307,-1.334577,446360,170021,SU463700,"","West Berkshire","Newbury Speen",E06000037,E05012144,England,E99999999,"Newbury",1995-07-01,,"Shaw cum Donnington","",11,3,"","","West Berkshire 012D","Rural village",South East,130,,E01016324,,E02003378,"Newbury North West",E04001187,E00082459,E14000830,26905,1,0,2021-09-22,"Newbury",3.39406,RG,RG14,"Thames Valley","Thames Water",9C3WCMG8+W5,49100,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 3BD,No,51.430411,-1.339811,445993,170363,SU459703,"","West Berkshire","Newbury Speen",E06000037,E05012144,England,E99999999,"Newbury",1995-07-01,2012-03-01,"Shaw cum Donnington","",,,"","","West Berkshire 012D","Rural village",South East,140,,E01016324,,E02003378,"Newbury North West",E04001187,E00082459,E14000830,26905,1,0,2021-09-22,"Newbury",3.82525,RG,RG14,"Thames Valley","Thames Water",9C3WCMJ6+53,49100,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 3BE,Yes,51.425281,-1.332507,446506,169797,SU465697,"","West Berkshire","Newbury Speen",E06000037,E05012144,England,E99999999,"Newbury",1995-07-01,,"Shaw cum Donnington","",48,4,"","","West Berkshire 012C","Urban city and town",South East,128,,E01016323,,E02003378,"Newbury North West",E04001187,E00082456,E14000830,27310,1,0,2021-09-22,"Newbury",3.14231,RG,RG14,"Thames Valley","Thames Water",9C3WCMG8+4X,49100,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 3BG,Yes,51.431558,-1.332616,446492,170495,SU464704,"","West Berkshire","Newbury Speen",E06000037,E05012144,England,E99999999,"Newbury",1995-07-01,,"Shaw cum Donnington","",21,10,"","","West Berkshire 012D","Rural village",South East,139,,E01016324,,E02003378,"Newbury North West",E04001187,E00082459,E14000830,26905,1,0,2021-09-22,"Newbury",3.82804,RG,RG14,"Thames Valley","Thames Water",9C3WCMJ8+JX,49100,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 3BH,Yes,51.437727,-1.329818,446680,171183,SU466711,"","West Berkshire","Chieveley & Cold Ash",E06000037,E05012137,England,E99999999,"Newbury",1995-07-01,,"Chieveley","",4,2,"","","West Berkshire 001A","Rural hamlet and isolated dwellings",South East,115,,E01016277,,E02003367,"Chieveley, East Isley & Compton",E04001161,E00082231,E14000830,22968,1,0,2021-09-22,"Newbury",4.47939,RG,RG14,"Thames Valley","Thames Water",9C3WCMQC+33,65100,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 3BJ,Yes,51.440831,-1.328506,446768,171529,SU467715,"","West Berkshire","Chieveley & Cold Ash",E06000037,E05012137,England,E99999999,"Newbury",1995-07-01,,"Chieveley","",15,6,"","","West Berkshire 001A","Rural hamlet and isolated dwellings",South East,112,,E01016277,,E02003367,"Chieveley, East Isley & Compton",E04001161,E00082231,E14000830,22968,1,0,2021-09-22,"Newbury",4.8142,RG,RG14,"Thames Valley","Thames Water",9C3WCMRC+8H,65100,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 3BL,Yes,51.444024,-1.336632,446200,171879,SU462718,"","West Berkshire","Chieveley & Cold Ash",E06000037,E05012137,England,E99999999,"Newbury",1995-07-01,,"Winterbourne","",6,1,"","","West Berkshire 018D","Rural hamlet and isolated dwellings",South East,150,,E01016326,,E02003384,"Kintbury & Boxford",E04001203,E00082470,E14000830,23323,1,0,2021-09-22,"Newbury",5.2407,RG,RG14,"Thames Valley","Thames Water",9C3WCMV7+J8,56200,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 3BN,Yes,51.443581,-1.334470,446351,171831,SU463718,"","West Berkshire","Chieveley & Cold Ash",E06000037,E05012137,England,E99999999,"Newbury",1995-07-01,,"Winterbourne","",21,9,"","","West Berkshire 018D","Rural hamlet and isolated dwellings",South East,148,,E01016326,,E02003384,"Kintbury & Boxford",E04001203,E00082470,E14000830,23323,1,0,2021-09-22,"Newbury",5.16687,RG,RG14,"Thames Valley","Thames Water",9C3WCMV8+C6,56200,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 3BP,Yes,51.450684,-1.332938,446450,172622,SU464726,"","West Berkshire","Chieveley & Cold Ash",E06000037,E05012137,England,E99999999,"Newbury",1995-07-01,,"Winterbourne","",7,2,"","","West Berkshire 018D","Rural hamlet and isolated dwellings",South East,148,,E01016326,,E02003384,"Kintbury & Boxford",E04001203,E00082470,E14000830,23323,1,0,2021-09-22,"Newbury",5.93437,RG,RG14,"Thames Valley","Thames Water",9C3WFM28+7R,56200,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 3BQ,Yes,51.437641,-1.328830,446749,171174,SU467711,"","West Berkshire","Chieveley & Cold Ash",E06000037,E05012137,England,E99999999,"Newbury",1995-07-01,,"Chieveley","",178,0,"","","West Berkshire 001A","Rural hamlet and isolated dwellings",South East,120,,E01016277,,E02003367,"Chieveley, East Isley & Compton",E04001161,E00082231,E14000830,22968,1,1,2021-09-22,"Newbury",4.46302,RG,RG14,"Thames Valley","Thames Water",9C3WCMQC+3F,65100,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 3BS,Yes,51.451332,-1.331461,446552,172695,SU465726,"","West Berkshire","Chieveley & Cold Ash",E06000037,E05012137,England,E99999999,"Newbury",1995-07-01,,"Chieveley","",5,2,"","","West Berkshire 001A","Rural hamlet and isolated dwellings",South East,130,,E01016277,,E02003367,"Chieveley, East Isley & Compton",E04001161,E00082231,E14000830,22968,1,0,2021-09-22,"Newbury",5.99484,RG,RG14,"Thames Valley","Thames Water",9C3WFM29+GC,65100,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 3BT,Yes,51.449718,-1.325876,446942,172519,SU469725,"","West Berkshire","Chieveley & Cold Ash",E06000037,E05012137,England,E99999999,"Newbury",1995-07-01,,"Chieveley","",10,4,"","","West Berkshire 001A","Rural hamlet and isolated dwellings",South East,153,,E01016277,,E02003367,"Chieveley, East Isley & Compton",E04001161,E00082231,E14000830,22968,1,0,2021-09-22,"Newbury",5.78958,RG,RG14,"Thames Valley","Thames Water",9C3WCMXF+VJ,65100,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 3BU,Yes,51.447421,-1.320413,447324,172267,SU473722,"","West Berkshire","Chieveley & Cold Ash",E06000037,E05012137,England,E99999999,"Newbury",1995-07-01,,"Chieveley","",34,12,"","","West Berkshire 001A","Rural hamlet and isolated dwellings",South East,118,,E01016277,,E02003367,"Chieveley, East Isley & Compton",E04001161,E00082231,E14000830,22968,1,0,2021-09-22,"Newbury Racecourse",5.51018,RG,RG14,"Thames Valley","Thames Water",9C3WCMWH+XR,65100,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 3BX,Yes,51.446491,-1.330841,446600,172157,SU466721,"","West Berkshire","Chieveley & Cold Ash",E06000037,E05012137,England,E99999999,"Newbury",1995-07-01,,"Chieveley","",5,2,"","","West Berkshire 001A","Rural hamlet and isolated dwellings",South East,149,,E01016277,,E02003367,"Chieveley, East Isley & Compton",E04001161,E00082231,E14000830,22968,1,0,2021-09-22,"Newbury",5.45532,RG,RG14,"Thames Valley","Thames Water",9C3WCMW9+HM,65100,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 3BY,Yes,51.447074,-1.327383,446840,172224,SU468722,"","West Berkshire","Chieveley & Cold Ash",E06000037,E05012137,England,E99999999,"Newbury",1995-07-01,,"Chieveley","",,,"","","West Berkshire 001A","Rural hamlet and isolated dwellings",South East,142,,E01016277,,E02003367,"Chieveley, East Isley & Compton",E04001161,E00082231,E14000830,22968,1,0,2021-09-22,"Newbury",5.50094,RG,RG14,"Thames Valley","Thames Water",9C3WCMWF+R2,65100,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 3YZ,Yes,51.400071,-1.322063,447258,167000,SU472670,"","West Berkshire","Newbury Central",E06000037,E05012141,England,E99999999,"Newbury",1998-06-01,,"Newbury","",,,"Newbury/Thatcham","Newbury","West Berkshire 019C","Urban city and town",South East,80,,E01016347,,E02003385,"Newbury Central & Greenham",E04001207,E00082570,E14000830,17784,1,1,2021-09-22,"Newbury",0.274666,RG,RG14,"Thames Valley","Thames Water",9C3WCM2H+25,54600,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 5AA,Yes,51.400789,-1.323490,447158,167079,SU471670,"","West Berkshire","Newbury Central",E06000037,E05012141,England,E99999999,"Newbury",1980-01-01,,"Newbury","",11,5,"Newbury/Thatcham","Newbury","West Berkshire 019C","Urban city and town",South East,79,,E01016347,,E02003385,"Newbury Central & Greenham",E04001207,E00082570,E14000830,17784,1,0,2021-09-22,"Newbury",0.35153,RG,RG14,"Thames Valley","Thames Water",9C3WCM2G+8J,54600,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 5AB,Yes,51.398635,-1.319493,447438,166842,SU474668,"","West Berkshire","Newbury Greenham",E06000037,E05012143,England,E99999999,"Newbury",2002-06-01,,"Newbury","",,,"Newbury/Thatcham","Newbury","West Berkshire 019C","Urban city and town",South East,79,,E01016347,,E02003385,"Newbury Central & Greenham",E04001207,E00082570,E14000830,17784,1,0,2021-09-22,"Newbury",0.257897,RG,RG14,"Thames Valley","Thames Water",9C3W9MXJ+F6,54600,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
RG14 5AD,Yes,51.400962,-1.323900,447129,167098,SU471670,"","West Berkshire","Newbury Central",E06000037,E05012141,England,E99999999,"Newbury",1980-01-01,,"Newbury","",3,2,"Newbury/Thatcham","Newbury","West Berkshire 019C","Urban city and town",South East,79,,E01016347,,E02003385,"Newbury Central & Greenham",E04001207,E00082570,E14000830,17784,1,0,2021-09-22,"Newbury",0.37502,RG,RG14,"Thames Valley","Thames Water",9C3WCM2G+9C,54600,"","Newbury","Berkshire, Buckinghamshire and Oxfordshire","Berkshire"
